dataset,subject,sess,trial,eeg_path,stimuli,speaker,sr,onset,dur,lens,split,sti_feature_path
SPARR,sub-010,ses-shortstories01,run-01_desc-preproc-audio-audiobook_2_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_1.wav,SPARR_spk-02,64,22.18,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_1.npy
SPARR,sub-060,ses-varyingStories07,run-04_desc-preproc-audio-podcast_24,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_24_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_24.wav,SPARR_spk-00,64,6.89,995.0,63680,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_24.npy
SPARR,sub-060,ses-varyingStories07,run-06_desc-preproc-audio-audiobook_13_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_13_1.wav,SPARR_spk-01,64,5.64,1004.0,64256,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_13_1.npy
SPARR,sub-060,ses-varyingStories07,run-05_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.04,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-060,ses-varyingStories07,run-01_desc-preproc-audio-podcast_25,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_25_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_25.wav,SPARR_spk-00,64,4.68,973.0,62272,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_25.npy
SPARR,sub-060,ses-varyingStories07,run-03_desc-preproc-audio-podcast_26,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_26_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_26.wav,SPARR_spk-00,64,6.23,792.0,50688,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_26.npy
SPARR,sub-060,ses-varyingStories07,run-07_desc-preproc-audio-audiobook_13_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_13_2.wav,SPARR_spk-01,64,3.0,854.0,54656,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_13_2.npy
SPARR,sub-035,ses-varyingStories02,run-06_desc-preproc-audio-podcast_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_6.wav,SPARR_spk-00,64,5.03,847.0,54208,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_6.npy
SPARR,sub-035,ses-varyingStories02,run-01_desc-preproc-audio-podcast_8,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_8_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_8.wav,SPARR_spk-00,64,11.59,1016.0,65024,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_8.npy
SPARR,sub-035,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_1.wav,SPARR_spk-06,64,5.07,750.0,48000,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_1.npy
SPARR,sub-035,ses-varyingStories02,run-07_desc-preproc-audio-podcast_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_5.wav,SPARR_spk-00,64,6.21,998.0,63872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_5.npy
SPARR,sub-035,ses-varyingStories02,run-03_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,4.48,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-035,ses-varyingStories02,run-08_desc-preproc-audio-podcast_7,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_7_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_7.wav,SPARR_spk-00,64,4.21,988.0,63232,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_7.npy
SPARR,sub-035,ses-varyingStories02,run-02_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,5.03,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-035,ses-varyingStories02,run-05_desc-preproc-audio-audiobook_8_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_2.wav,SPARR_spk-06,64,9.88,782.0,50048,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_2.npy
SPARR,sub-085,ses-varyingStories10,run-02_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,5.72,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-085,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,12.28,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-085,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,14.29,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-085,ses-varyingStories10,run-05_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,17.21,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-085,ses-varyingStories10,run-07_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,19.96,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-085,ses-varyingStories10,run-04_desc-preproc-audio-podcast_35,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-04_desc-preproc-audio-podcast_35_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_35.wav,SPARR_spk-00,64,16.9,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_35.npy
SPARR,sub-033,ses-varyingStories02,run-01_desc-preproc-audio-podcast_7,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_7.wav,SPARR_spk-00,64,9.77,988.0,63232,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_7.npy
SPARR,sub-033,ses-varyingStories02,run-02_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,7.82,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-033,ses-varyingStories02,run-03_desc-preproc-audio-podcast_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-podcast_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_5.wav,SPARR_spk-00,64,4.44,998.0,63872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_5.npy
SPARR,sub-033,ses-varyingStories02,run-07_desc-preproc-audio-podcast_8,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_8_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_8.wav,SPARR_spk-00,64,7.41,1016.0,65024,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_8.npy
SPARR,sub-033,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_1.wav,SPARR_spk-06,64,4.92,750.0,48000,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_1.npy
SPARR,sub-033,ses-varyingStories02,run-05_desc-preproc-audio-audiobook_8_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_2.wav,SPARR_spk-06,64,3.66,782.0,50048,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_2.npy
SPARR,sub-033,ses-varyingStories02,run-09_desc-preproc-audio-podcast_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_6.wav,SPARR_spk-00,64,4.95,847.0,54208,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_6.npy
SPARR,sub-033,ses-varyingStories02,run-08_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,6.99,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-083,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,9.47,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-083,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.62,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-083,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,7.05,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-083,ses-varyingStories10,run-07_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,8.34,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-083,ses-varyingStories10,run-04_desc-preproc-audio-podcast_35,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-04_desc-preproc-audio-podcast_35_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_35.wav,SPARR_spk-00,64,14.82,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_35.npy
SPARR,sub-083,ses-varyingStories10,run-05_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,6.79,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-031,ses-varyingStories01,run-04_desc-preproc-audio-podcast_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-podcast_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_3.wav,SPARR_spk-00,64,6.02,730.0,46720,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_3.npy
SPARR,sub-031,ses-varyingStories01,run-01_desc-preproc-audio-podcast_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_4.wav,SPARR_spk-00,64,7.49,990.0,63360,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_4.npy
SPARR,sub-031,ses-varyingStories01,run-13_desc-preproc-audio-podcast_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_1.wav,SPARR_spk-00,64,4.28,956.0,61184,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_1.npy
SPARR,sub-031,ses-varyingStories01,run-02_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,7.11,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-031,ses-varyingStories01,run-12_desc-preproc-audio-audiobook_7_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_6.wav,SPARR_spk-05,64,4.77,124.0,7936,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_6.npy
SPARR,sub-031,ses-varyingStories01,run-09_desc-preproc-audio-audiobook_7_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_3.wav,SPARR_spk-05,64,7.29,238.0,15232,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_3.npy
SPARR,sub-031,ses-varyingStories01,run-10_desc-preproc-audio-audiobook_7_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_4.wav,SPARR_spk-05,64,4.26,329.0,21056,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_4.npy
SPARR,sub-031,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_7_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_1.wav,SPARR_spk-05,64,5.03,248.0,15872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_1.npy
SPARR,sub-031,ses-varyingStories01,run-03_desc-preproc-audio-podcast_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-podcast_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_2.wav,SPARR_spk-00,64,4.82,1137.0,72768,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_2.npy
SPARR,sub-031,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_2.wav,SPARR_spk-05,64,4.99,244.0,15616,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_2.npy
SPARR,sub-031,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_7_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_5.wav,SPARR_spk-05,64,5.77,122.0,7808,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_5.npy
SPARR,sub-031,ses-varyingStories01,run-06_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,5.18,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-081,ses-varyingStories10,run-07_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,8.71,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-081,ses-varyingStories10,run-01_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,9.89,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-081,ses-varyingStories10,run-08_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,7.25,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-006,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_1.wav,SPARR_spk-02,64,5.46,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_1.npy
SPARR,sub-006,ses-shortstories01,run-02_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,5.15,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-006,ses-shortstories01,run-01_desc-preproc-audio-audiobook_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_4.wav,SPARR_spk-03,64,5.55,816.0,52224,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_4.npy
SPARR,sub-006,ses-shortstories01,run-07_desc-preproc-audio-audiobook_5_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_3.wav,SPARR_spk-04,64,5.16,955.0,61120,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_3.npy
SPARR,sub-006,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_6_1.wav,SPARR_spk-04,64,4.89,835.0,53440,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_6_1.npy
SPARR,sub-006,ses-shortstories01,run-08_desc-preproc-audio-audiobook_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_3.wav,SPARR_spk-02,64,5.06,965.0,61760,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_3.npy
SPARR,sub-006,ses-shortstories01,run-10_desc-preproc-audio-audiobook_2_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_2.wav,SPARR_spk-02,64,7.69,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_2.npy
