subj,sess,trial,eeg_path,split,lens
sub-062,ses-varyingStories07,run-03_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_24_eeg.npy,val,63680
sub-062,ses-varyingStories07,run-08_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_25_eeg.npy,train,62272
sub-062,ses-varyingStories07,run-09_desc-preproc-audio-podcast_27,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_27_eeg.npy,test,56064
sub-062,ses-varyingStories07,run-05_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_13_1_eeg.npy,train,64256
sub-062,ses-varyingStories07,run-04_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_26_eeg.npy,train,50688
sub-062,ses-varyingStories07,run-02_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-062,ses-varyingStories07,run-06_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_2_eeg.npy,train,54656
sub-010,ses-shortstories01,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-010,ses-shortstories01,run-04_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-010,ses-shortstories01,run-09_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-010,ses-shortstories01,run-10_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-010,ses-shortstories01,run-06_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-010,ses-shortstories01,run-02_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-010,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,val,53440
sub-010,ses-shortstories01,run-07_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-010,ses-shortstories01,run-05_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_1_eeg.npy,test,58176
sub-010,ses-shortstories01,run-01_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-060,ses-varyingStories07,run-04_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_24_eeg.npy,train,63680
sub-060,ses-varyingStories07,run-06_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,train,64256
sub-060,ses-varyingStories07,run-05_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-060,ses-varyingStories07,run-01_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_25_eeg.npy,test,62272
sub-060,ses-varyingStories07,run-03_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_26_eeg.npy,val,50688
sub-060,ses-varyingStories07,run-07_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,train,54656
sub-035,ses-varyingStories02,run-06_desc-preproc-audio-podcast_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_6_eeg.npy,train,54208
sub-035,ses-varyingStories02,run-01_desc-preproc-audio-podcast_8,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_8_eeg.npy,val,65024
sub-035,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,train,48000
sub-035,ses-varyingStories02,run-07_desc-preproc-audio-podcast_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,test,63872
sub-035,ses-varyingStories02,run-03_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-035,ses-varyingStories02,run-08_desc-preproc-audio-podcast_7,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_7_eeg.npy,train,63232
sub-035,ses-varyingStories02,run-02_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-035,ses-varyingStories02,run-05_desc-preproc-audio-audiobook_8_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,train,50048
sub-085,ses-varyingStories10,run-02_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-podcast_37_eeg.npy,test,54848
sub-085,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,train,59264
sub-085,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-085,ses-varyingStories10,run-05_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-085,ses-varyingStories10,run-07_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-audiobook_14_2_eeg.npy,train,73664
sub-085,ses-varyingStories10,run-04_desc-preproc-audio-podcast_35,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-085/ses-varyingStories10/sub-085_ses-varyingStories10_task-listeningActive_run-04_desc-preproc-audio-podcast_35_eeg.npy,train,60096
sub-033,ses-varyingStories02,run-01_desc-preproc-audio-podcast_7,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,train,63232
sub-033,ses-varyingStories02,run-02_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-033,ses-varyingStories02,run-03_desc-preproc-audio-podcast_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-podcast_5_eeg.npy,train,63872
sub-033,ses-varyingStories02,run-07_desc-preproc-audio-podcast_8,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_8_eeg.npy,train,65024
sub-033,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,test,48000
sub-033,ses-varyingStories02,run-05_desc-preproc-audio-audiobook_8_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,train,50048
sub-033,ses-varyingStories02,run-09_desc-preproc-audio-podcast_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_6_eeg.npy,train,54208
sub-033,ses-varyingStories02,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-083,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,train,59264
sub-083,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-083,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-083,ses-varyingStories10,run-07_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-audiobook_14_2_eeg.npy,test,73664
sub-083,ses-varyingStories10,run-04_desc-preproc-audio-podcast_35,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-04_desc-preproc-audio-podcast_35_eeg.npy,val,60096
sub-083,ses-varyingStories10,run-05_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-083/ses-varyingStories10/sub-083_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-podcast_37_eeg.npy,train,54848
sub-031,ses-varyingStories01,run-04_desc-preproc-audio-podcast_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-podcast_3_eeg.npy,train,46720
sub-031,ses-varyingStories01,run-01_desc-preproc-audio-podcast_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_4_eeg.npy,val,63360
sub-031,ses-varyingStories01,run-13_desc-preproc-audio-podcast_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_1_eeg.npy,train,61184
sub-031,ses-varyingStories01,run-02_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-031,ses-varyingStories01,run-12_desc-preproc-audio-audiobook_7_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_6_eeg.npy,train,7936
sub-031,ses-varyingStories01,run-09_desc-preproc-audio-audiobook_7_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_3_eeg.npy,train,15232
sub-031,ses-varyingStories01,run-10_desc-preproc-audio-audiobook_7_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_4_eeg.npy,train,21056
sub-031,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_7_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_1_eeg.npy,train,15872
sub-031,ses-varyingStories01,run-03_desc-preproc-audio-podcast_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-podcast_2_eeg.npy,train,72768
sub-031,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_2_eeg.npy,test,15616
sub-031,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_7_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_5_eeg.npy,train,7808
sub-031,ses-varyingStories01,run-06_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-081,ses-varyingStories10,run-07_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_36_eeg.npy,test,59264
sub-081,ses-varyingStories10,run-01_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-podcast_37_eeg.npy,train,54848
sub-081,ses-varyingStories10,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-081/ses-varyingStories10/sub-081_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-006,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,val,50752
sub-006,ses-shortstories01,run-02_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-006,ses-shortstories01,run-01_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-006,ses-shortstories01,run-07_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-006,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,test,53440
sub-006,ses-shortstories01,run-08_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-006,ses-shortstories01,run-10_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-006,ses-shortstories01,run-04_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-006,ses-shortstories01,run-05_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-056,ses-varyingStories06,run-06_desc-preproc-audio-audiobook_12_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,train,48768
sub-056,ses-varyingStories06,run-03_desc-preproc-audio-podcast_22,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,test,40384
sub-056,ses-varyingStories06,run-08_desc-preproc-audio-podcast_21,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-podcast_21_eeg.npy,train,67648
sub-056,ses-varyingStories06,run-05_desc-preproc-audio-audiobook_12_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,train,42368
sub-056,ses-varyingStories06,run-01_desc-preproc-audio-podcast_23,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_23_eeg.npy,train,54336
sub-056,ses-varyingStories06,run-02_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-056,ses-varyingStories06,run-04_desc-preproc-audio-podcast_20,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-056/ses-varyingStories06/sub-056_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_20_eeg.npy,val,51136
sub-004,ses-shortstories01,run-01_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,test,50752
sub-004,ses-shortstories01,run-04_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-004,ses-shortstories01,run-03_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-004,ses-shortstories01,run-02_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-054,ses-varyingStories06,run-09_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,test,60096
sub-054,ses-varyingStories06,run-06_desc-preproc-audio-podcast_23,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_23_eeg.npy,train,54336
sub-054,ses-varyingStories06,run-03_desc-preproc-audio-audiobook_12_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,train,48768
sub-054,ses-varyingStories06,run-01_desc-preproc-audio-podcast_21,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_21_eeg.npy,train,67648
sub-054,ses-varyingStories06,run-04_desc-preproc-audio-podcast_20,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_20_eeg.npy,val,51136
sub-054,ses-varyingStories06,run-08_desc-preproc-audio-podcast_22,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-podcast_22_eeg.npy,train,40384
sub-054,ses-varyingStories06,run-02_desc-preproc-audio-audiobook_12_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-054/ses-varyingStories06/sub-054_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,train,42368
